listing_id,link_url,listing_title,business_types,listing_type,property_type,sale_price,rental_price,rental_period,yearly_iptu,monthly_condo_fee,amenities,usable_area,bathrooms,bedrooms,parking_spaces,state,city,suburb,advertiser_name,portal,aquisition_date,sale_price_num,usable_area_num,bedrooms_num,monthly_condo_fee_num,bathrooms_num,parking_spaces_num,yearly_iptu_num,suburb_std,price_per_m2,bedrooms_cat,suburb_key,condo_annual,iptu_annual,carry_annual,acquisition_cost,adr_bairro,adr_med_bairro,n_preco,occ_proxy_bairro,yield_liq_baixo,yield_liq_base,yield_liq_alto
2736455484,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-121m2-venda-RS1475000-id-2736455484/,OPORTUNIDADE!! VISTA MAR - Apto de 03 quartos QUADRA MAR - Meia Praia - Itapema - SC,Venda,apartamento,UNIT,1475000.0,,,150.0,500.0,"[""FURNISHED"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GOURMET_BALCONY"", ""ELECTRONIC_GATE""]",121,2,3,1,SC,Itapema,Meia Praia,Mariana Naegeli Soares,GRUPOZAP,2025-01-11 00:00:00.000,1475000.0,121,3,500.0,2,1,150.0,meia praia,12190.0826446281,3Q,meia praia,6000.0,150.0,6150.0,1534000.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,3.5479442860279904,4.6761891239432325,5.804433961858475
2617954338,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-123m2-venda-RS1490000-id-2617954338/,"Apartamento novo 3 suítes, Itapema SC",Venda,apartamento,UNIT,1490000.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""GOURMET_SPACE"", ""NEAR_ACCESS_ROADS"", ""NEAR_SCHOOL"", ""NEAR_HOSPITAL"", ""NEAR_SHOPPING_CENTER"", ""ESSENTIAL_PUBLIC_SERVICES"", ""ADULT_GAME_ROOM"", ""NEAR_PUBLIC_TRANSPORT""]",123,3,3,2,SC,Itapema,Meia Praia,Eraci Eponina Jaques de Oliveira,GRUPOZAP,2025-01-11 00:00:00.000,1490000.0,123,3,,3,2,,meia praia,12113.821138211382,3Q,meia praia,0.0,0.0,0.0,1549600.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,3.9091033394211,5.0259900078271285,6.142876676233158
2630420758,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-179m2-venda-RS2870000-id-2630420758/,"Apartamento 4 suítes, Meia Praia, Itapema SC",Venda,apartamento,UNIT,2870000.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""GOURMET_SPACE"", ""NEAR_ACCESS_ROADS"", ""NEAR_SCHOOL"", ""NEAR_HOSPITAL"", ""NEAR_SHOPPING_CENTER"", ""CONCIERGE_24H"", ""KITCHEN"", ""ADULT_GAME_ROOM"", ""SAUNA"", ""NEAR_PUBLIC_TRANSPORT"", ""ESSENTIAL_PUBLIC_SERVICES""]",179,4,4,3,SC,Itapema,Meia Praia,Eraci Eponina Jaques de Oliveira,GRUPOZAP,2025-01-11 00:00:00.000,2870000.0,179,4,,4,3,,meia praia,16033.519553072623,4Q+,meia praia,0.0,0.0,0.0,2984800.0,1347.8270539312782,1146.4649829787236,68.0,0.9091959686079666,3.749671300952108,4.821005958366997,5.892340615781885
2694648802,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-itapema-com-garagem-206m2-venda-RS3390000-id-2694648802/,LA ROCCA - FRENTE AVENIDA NO CENTRO,Venda,apartamento,UNIT,3390000.0,,,,,"[""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""GOURMET_SPACE"", ""SERVICE_AREA"", ""PLAYGROUND"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""ADULT_GAME_ROOM""]",206,4,4,3,SC,Itapema,Centro,Scheeren & Silveira Imobiliaria LTDA,GRUPOZAP,2025-01-11 00:00:00.000,3390000.0,206,4,,4,3,,centro,16456.31067961165,4Q+,centro,0.0,0.0,0.0,3525600.0,1063.7238845246425,896.2962962962963,9.0,0.7692458768782446,2.5053599971980653,3.2211771392546558,3.9369942813112466
2699898200,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-125m2-venda-RS1590000-id-2699898200/,Vendas – 03 suítes - MEIA PRAIA – ITAPEMA,Venda,apartamento,UNIT,1590000.0,,,,408.0,[],125,4,3,3,SC,Itapema,Meia Praia,Imobiliária Morada do Sol,GRUPOZAP,2025-01-11 00:00:00.000,1590000.0,125,3,408.0,4,3,,meia praia,12720.0,3Q,meia praia,4896.0,0.0,4896.0,1653600.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,3.3671665062693137,4.413808730121504,5.4604509539736945
2720053866,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-75m2-venda-RS950000-id-2720053866/,"Apartamento mobiliado, 2 dor/1 suíte, 2 vagas, 2 elev, em Meia Praia - Itapema - SC",Venda,apartamento,UNIT,950000.0,,,650.0,470.0,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""AIR_CONDITIONING"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""RECREATION_AREA"", ""AMERICAN_KITCHEN"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE"", ""GAMES_ROOM""]",75,2,2,2,SC,Itapema,Meia Praia,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,950000.0,75,2,470.0,2,2,650.0,meia praia,12666.666666666666,2Q,meia praia,5640.0,650.0,6290.0,988000.0,552.6271367712641,488.5172413793104,191.0,0.895976519444064,4.007973266158284,5.335005535378753,6.662037804599224
2723049641,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-itapema-com-garagem-135m2-venda-RS1400000-id-2723049641/,Apartamento ITAPEMA - SC,Venda,apartamento,UNIT,1400000.0,,,,,[],135,4,4,2,SC,Itapema,Centro,Tomio Imoveis,GRUPOZAP,2025-01-11 00:00:00.000,1400000.0,135,4,,4,2,,centro,10370.37037037037,4Q+,centro,0.0,0.0,0.0,1456000.0,1063.7238845246425,896.2962962962963,9.0,0.7692458768782446,6.0665502789296015,7.7998503586237735,9.533150438317946
2754745134,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-211m2-venda-RS6500000-id-2754745134/,Apartamento em Meia Praia - Itapema SC,Venda,apartamento,UNIT,6500000.0,,,,0.0,"[""SERVICE_AREA"", ""PLAYGROUND"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""ADULT_POOL"", ""ADULT_GAME_ROOM"", ""SPA""]",211,5,4,4,SC,Itapema,Meia Praia,Ismael Fernandes,GRUPOZAP,2025-01-11 00:00:00.000,6500000.0,211,4,0.0,5,4,,meia praia,30805.68720379147,4Q+,meia praia,0.0,0.0,0.0,6760000.0,1347.8270539312782,1146.4649829787236,68.0,0.9091959686079666,1.6556240974973153,2.1286595539251203,2.6016950103529246
2754745940,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-itapema-com-garagem-111m2-venda-RS1680000-id-2754745940/,Apartamento em Centro - Itapema SC,Venda,apartamento,UNIT,1680000.0,,,,0.0,"[""PLAYGROUND"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""SPORTS_COURT"", ""SPA"", ""ADULT_GAME_ROOM"", ""ADULT_POOL"", ""PET_SPACE""]",111,4,3,2,SC,Itapema,Centro,Ismael Fernandes,GRUPOZAP,2025-01-11 00:00:00.000,1680000.0,111,3,0.0,4,2,,centro,15135.135135135137,3Q,centro,0.0,0.0,0.0,1747200.0,833.3876839484977,792.4940476190476,47.0,0.9772329573351706,3.960761779182314,5.092408001805832,6.2240542244293495
2731155030,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-praia-mar-bairros-itapema-com-garagem-64m2-venda-RS643500-id-2731155030/,Apartamento linda vista panorâmica Itapema SC,Venda,apartamento,UNIT,643500.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""GARDEN"", ""SERVICE_AREA"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""BARBECUE_BALCONY"", ""PARTY_HALL"", ""SPORTS_COURT"", ""BICYCLES_PLACE"", ""RECREATION_AREA"", ""LARGE_WINDOW"", ""TOYS_PLACE"", ""ZEN_SPACE"", ""HIKING_TRAIL"", ""GAMES_ROOM"", ""ELECTRONIC_GATE"", ""INTEGRATED_ENVIRONMENTS"", ""PANORAMIC_VIEW""]",64,2,2,2,SC,Itapema,Jardim Praia Mar,Airton Investimentos Imobiliários BC,GRUPOZAP,2025-01-11 00:00:00.000,643500.0,64,2,,2,2,,jardim praia mar,10054.6875,2Q,jardim praiamar,0.0,0.0,0.0,669240.0,,,,,,,
2746261400,https://www.vivareal.com.br/imovel/sobrado-2-quartos-morretes-bairros-itapema-com-garagem-110m2-venda-RS649500-id-2746261400/,"Casa geminada a venda, mobiliada, 110 m², 2 suítes, em Morretes - Itapema - SC",Venda,casa,UNIT,649500.0,,,360.0,,"[""FURNISHED"", ""BARBECUE_GRILL"", ""PETS_ALLOWED"", ""AIR_CONDITIONING"", ""INTERNET_ACCESS"", ""AMERICAN_KITCHEN"", ""SECURITY_CAMERA"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE""]",110,3,2,2,SC,Itapema,Morretes,Airton Investimentos Imobiliários BC,GRUPOZAP,2025-01-11 00:00:00.000,649500.0,110,2,,3,2,360.0,morretes,5904.545454545455,2Q,morretes,0.0,360.0,360.0,675480.0,655.3652266237627,460.3389895651819,60.0,0.9362838044791029,8.003181442199725,10.305031978359015,12.606882514518308
2668702218,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-150m2-venda-RS2600000-id-2668702218/,4 suítes 3 vagas Itapema,Venda,apartamento,UNIT,2600000.0,,,0.0,,"[""FURNISHED""]",150,4,3,3,SC,Itapema,Meia Praia,CONFIARI INVESTIMENTOS IMOBILIÁRIOS,GRUPOZAP,2025-01-11 00:00:00.000,2600000.0,150,3,,4,3,0.0,meia praia,17333.333333333332,3Q,meia praia,0.0,0.0,0.0,2704000.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,2.240216913745169,2.880278889100931,3.520340864456694
2764858086,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-146m2-venda-RS2300000-id-2764858086/,"Apartamento mobiliado no Residencial Brisas, em Itapema.",Venda,apartamento,UNIT,2300000.0,,,0.0,0.0,"[""SEA_VIEW"", ""DINNER_ROOM"", ""SERVICE_AREA"", ""BARBECUE_GRILL"", ""KITCHEN""]",146,4,3,3,SC,Itapema,Meia Praia,Imobille Negócios Imobiliários,GRUPOZAP,2025-01-11 00:00:00.000,2300000.0,146,3,0.0,4,3,0.0,meia praia,15753.424657534246,3Q,meia praia,0.0,0.0,0.0,2392000.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,2.5324191198858435,3.255967439853227,3.9795157598206106
2767571211,https://www.vivareal.com.br/imovel/flat-1-quartos-meia-praia-bairros-itapema-com-garagem-40m2-venda-RS1300000-id-2767571211/,"FLAT PARA VENDA TEM 40M², 300 MTS DO MAR EM MEIA PRAIA - ITAPEMA - SC",Venda,apartamento,UNIT,1300000.0,,,,,"[""POOL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PLAYGROUND"", ""PARTY_HALL"", ""INTERNET_ACCESS"", ""AMERICAN_KITCHEN"", ""LAUNDRY"", ""DINNER_ROOM"", ""PANORAMIC_VIEW"", ""GAMES_ROOM"", ""INTEGRATED_ENVIRONMENTS"", ""SPA"", ""DISABLED_ACCESS"", ""RECEPTION"", ""ELECTRONIC_GATE"", ""ADULT_POOL"", ""RESTAURANT""]",40,1,1,1,SC,Itapema,Meia Praia,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,1300000.0,40,1,,1,1,,meia praia,32500.0,Studio/1Q,meia praia,0.0,0.0,0.0,1352000.0,429.978562735174,427.0755395683453,41.0,0.8838617070903043,2.640853912952811,3.3953836023679003,4.14991329178299
2511793017,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-128m2-venda-RS3100000-id-2511793017/,"Apto alto padrão 3 Suítes e 3 Vagas, na Meia Praia",Venda,apartamento,UNIT,3100000.0,,,0.0,,[],128,4,3,3,SC,Itapema,Meia Praia,CONFIARI INVESTIMENTOS IMOBILIÁRIOS,GRUPOZAP,2025-01-11 00:00:00.000,3100000.0,128,3,,4,3,0.0,meia praia,24218.75,3Q,meia praia,0.0,0.0,0.0,3224000.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,1.8788916050765931,2.41571777795562,2.952543950834647
2749228422,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-110m2-venda-RS1659000-id-2749228422/,"APARTAMENTO RESIDENCIAL em ITAPEMA - SC, Meia Praia",Venda,apartamento,UNIT,1659000.0,,,,,"[""POOL"", ""GYM"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""INTERCOM"", ""SAFETY_CIRCUIT""]",110,3,3,2,SC,Itapema,Meia Praia,CNZ CONSTRUTORA E IMOBILIARIA LTDA - EPP,GRUPOZAP,2025-01-11 00:00:00.000,1659000.0,110,3,,3,2,,meia praia,15081.818181818182,3Q,meia praia,0.0,0.0,0.0,1725360.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,3.5108884724155756,4.513999464534311,5.517110456653048
2569457806,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-176m2-venda-RS1400000-id-2569457806/,4 SUÍTES EM OBRA MEIA PRAIA ITAPEMA,Venda,apartamento,UNIT,1400000.0,,,,,"[""KITCHEN"", ""BALCONY""]",176,5,4,3,SC,Itapema,Meia Praia,Reggiori Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,1400000.0,176,4,,5,3,,meia praia,7954.545454545455,4Q+,meia praia,0.0,0.0,0.0,1456000.0,1347.8270539312782,1146.4649829787236,68.0,0.9091959686079666,7.686826166951821,9.883062214652343,12.079298262352864
2764980019,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-127m2-venda-RS1400000-id-2764980019/,"Apartamento à venda de 3 suítes, novo, lazer completo em Meia Praia, Itapema!",Venda,apartamento,UNIT,1400000.0,,,1890.0,690.0,[],127,4,3,2,SC,Itapema,Andorinha,Rosemeire Francelino,GRUPOZAP,2025-01-11 00:00:00.000,1400000.0,127,3,690.0,4,2,1890.0,andorinha,11023.622047244096,3Q,andorinha,8280.0,1890.0,10170.0,1456000.0,,,,,,,
2764779340,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-itapema-com-garagem-110m2-venda-RS1500000-id-2764779340/,"Apartamento 2 dormitórios para Venda em Itapema, Centro, 3 dormitórios, 1 suíte, 2 banheiros, 2 vaga",Venda,apartamento,UNIT,1500000.0,,,520.0,0.0,"[""FURNISHED"", ""BARBECUE_GRILL"", ""BALCONY"", ""AIR_CONDITIONING"", ""PARTY_HALL"", ""NEAR_SCHOOL"", ""KITCHEN"", ""ELECTRONIC_GATE"", ""SEA_VIEW""]",110,2,3,2,SC,Itapema,Centro,Sandi Fischer,GRUPOZAP,2025-01-11 00:00:00.000,1500000.0,110,3,0.0,2,2,520.0,centro,13636.363636363636,3Q,centro,0.0,520.0,520.0,1560000.0,833.3876839484977,792.4940476190476,47.0,0.9772329573351706,4.402719859350858,5.670163628689198,6.937607398027539
2766852524,https://www.vivareal.com.br/imovel/apartamento-3-quartos-canto-da-praia-bairros-itapema-com-garagem-137m2-venda-RS1989800-id-2766852524/,"Apartamento QUADRA MAR com 3 Suítes à venda, 137 m² em Meia Praia - Itapema/SC",Venda,apartamento,UNIT,1989800.0,,,0.0,975.0,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""AIR_CONDITIONING"", ""GOURMET_BALCONY"", ""INTERCOM"", ""SEA_VIEW""]",137,4,3,2,SC,Itapema,Canto da Praia,LANA NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,1989800.0,137,3,975.0,4,2,0.0,canto da praia,14524.087591240876,3Q,canto da praia,11700.0,0.0,11700.0,2069392.0,582.7926286383816,690.8214285714286,3.0,0.9684684684684685,1.7731605660290373,2.4413160007869568,3.1094714355448767
2726600206,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS790000-id-2726600206/,Apartamento mobiliado em Morretes - Itapema - SC,Venda,apartamento,UNIT,790000.0,,,,,"[""POOL"", ""FURNISHED"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE""]",70,2,2,1,SC,Itapema,Morretes,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,790000.0,70,2,,2,1,,morretes,11285.714285714286,2Q,morretes,0.0,0.0,0.0,821600.0,655.3652266237627,460.3389895651819,60.0,0.9362838044791029,6.623647761169754,8.516118550075399,10.408589338981045
2766853016,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-111m2-venda-RS1240800-id-2766853016/,"PRÉ-LANÇAMENTO! Apartamento com 3 Suítes à venda, 111 m² em Meia Praia - Itapema/SC",Venda,apartamento,UNIT,1240800.0,,,0.0,0.0,"[""INTERCOM"", ""GOURMET_BALCONY"", ""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR""]",111,4,3,2,SC,Itapema,Meia Praia,LANA NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,1240800.0,111,3,0.0,4,2,0.0,meia praia,11178.378378378378,3Q,meia praia,0.0,0.0,0.0,1290432.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,4.694200496242295,6.035400638025807,7.376600779809321
2624659535,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-181m2-venda-RS7000000-id-2624659535/,"Apartamento com 4 dormitórios à venda, 181 m² por R$ 7.000.000,00 - Meia Praia - Itapema/SC",Venda,apartamento,UNIT,7000000.0,,,0.0,0.0,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""AIR_CONDITIONING"", ""SERVICE_AREA"", ""GOURMET_BALCONY"", ""KITCHEN"", ""INTERCOM"", ""SEA_VIEW""]",181,5,4,3,SC,Itapema,Meia Praia,LOBE Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,7000000.0,181,4,0.0,5,3,0.0,meia praia,38674.03314917127,4Q+,meia praia,0.0,0.0,0.0,7280000.0,1347.8270539312782,1146.4649829787236,68.0,0.9091959686079666,1.5373652333903642,1.9766124429304686,2.4158596524705733
2763109216,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-126m2-venda-RS3090000-id-2763109216/,"APARTAMENTO MOBILIADO, COM TRÊS SUÍTES, TRÊS VAGAS DE GARAGEM - MEIA PRAIA/ ITAPEMA",Venda,apartamento,UNIT,3090000.0,,,3150.0,650.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""GARAGE"", ""PLAYGROUND"", ""PARTY_HALL"", ""ADULT_GAME_ROOM""]",126,4,3,3,SC,Itapema,Meia Praia,Abelardo Imóveis Ltda,GRUPOZAP,2025-01-11 00:00:00.000,3090000.0,126,3,650.0,4,3,3150.0,meia praia,24523.809523809523,3Q,meia praia,7800.0,3150.0,10950.0,3213600.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,1.5442328027031793,2.0827962771125588,2.6213597515219385
2766852820,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-162m2-venda-RS1349800-id-2766852820/,"Ótimo Apartamento Diferenciado Mobiliado com 04 dormitórios em Meia Praia, Itapema!",Venda,apartamento,UNIT,1349800.0,,,1100.0,600.0,"[""FURNISHED"", ""INTERCOM"", ""ELEVATOR"", ""AIR_CONDITIONING""]",162,3,4,2,SC,Itapema,Meia Praia,LANA NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,1349800.0,162,4,600.0,3,2,1100.0,meia praia,8332.098765432098,4Q+,meia praia,7200.0,1100.0,8300.0,1403792.0,1347.8270539312782,1146.4649829787236,68.0,0.9091959686079666,7.3814488892099765,9.659364481727927,11.937280074245878
2538359435,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-135m2-venda-RS2300000-id-2538359435/,Apartamento á venda com 3 suítes em Meia Praia - Itapema - SC,Venda,apartamento,UNIT,2300000.0,,,4000.0,1000.0,"[""POOL"", ""FURNISHED"", ""GYM"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""CLOSET"", ""AMERICAN_KITCHEN"", ""GAMES_ROOM"", ""SEA_VIEW""]",135,4,3,2,SC,Itapema,Meia Praia,Bratina Imobiliária,GRUPOZAP,2025-01-11 00:00:00.000,2300000.0,135,3,1000.0,4,2,4000.0,meia praia,17037.037037037036,3Q,meia praia,12000.0,4000.0,16000.0,2392000.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,1.8635227988156093,2.587071118782993,3.310619438750377
2761579813,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-196m2-venda-RS7810000-id-2761579813/,Apartamento - 4 dormitórios - 4 Suítes - localizado em Itapema / Meia Praia REF: DW461489,Venda,apartamento,UNIT,7810000.0,,,,,"[""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""KITCHEN"", ""DINNER_ROOM"", ""SPA"", ""SAUNA""]",196,5,4,3,SC,Itapema,Meia Praia,SOLLO48 LITORAL,GRUPOZAP,2025-01-11 00:00:00.000,7810000.0,196,4,,5,3,,meia praia,39846.93877551021,4Q+,meia praia,0.0,0.0,0.0,8122400.0,1347.8270539312782,1146.4649829787236,68.0,0.9091959686079666,1.3779201835765107,1.771611664598371,2.165303145620232
2639704594,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-180m2-venda-RS2850000-id-2639704594/,Apartamento para venda com 180 metros quadrados com 4 suítes em Meia Praia - Itapema - SC,Venda,apartamento,UNIT,2850000.0,,,0.0,0.0,"[""FURNISHED"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""PETS_ALLOWED"", ""PARTY_HALL"", ""NEAR_ACCESS_ROADS"", ""NEAR_SCHOOL"", ""NEAR_HOSPITAL"", ""NEAR_SHOPPING_CENTER"", ""BICYCLES_PLACE"", ""RECREATION_AREA"", ""CLOSET"", ""SAFETY_CIRCUIT"", ""DISABLED_ACCESS"", ""NEAR_PUBLIC_TRANSPORT""]",180,4,4,4,SC,Itapema,Andorinha,Ocean Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,2850000.0,180,4,0.0,4,4,0.0,andorinha,15833.333333333334,4Q+,andorinha,0.0,0.0,0.0,2964000.0,,,,,,,
2560637419,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS900000-id-2560637419/,"Oportunidade em Itapema, Aptos com 02 dorms, 500m mar!!!",Venda,apartamento,UNIT,900000.0,,,1000.0,300.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""BALCONY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""SERVICE_AREA"", ""PLAYGROUND"", ""PARTY_HALL"", ""BICYCLES_PLACE"", ""COWORKING"", ""ELECTRONIC_GATE"", ""GAMES_ROOM"", ""DISABLED_ACCESS""]",70,2,2,1,SC,Itapema,Morretes,Nei Costa,GRUPOZAP,2025-01-11 00:00:00.000,900000.0,70,2,300.0,2,1,1000.0,morretes,12857.142857142857,2Q,morretes,3600.0,1000.0,4600.0,936000.0,655.3652266237627,460.3389895651819,60.0,0.9362838044791029,5.322637821129348,6.983806624724304,8.644975428319258
2677690820,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS490000-id-2677690820/,APARTAMENTO A VENDA NO SOL NASCENTE,Venda,apartamento,UNIT,490000.0,,,,3.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""NEAR_ACCESS_ROADS"", ""NEAR_SCHOOL"", ""NEAR_HOSPITAL"", ""NEAR_SHOPPING_CENTER"", ""KITCHEN"", ""ESSENTIAL_PUBLIC_SERVICES"", ""ADULT_GAME_ROOM"", ""NEAR_PUBLIC_TRANSPORT""]",60,1,2,1,SC,Itapema,Morretes,Eraci Eponina Jaques de Oliveira,GRUPOZAP,2025-01-11 00:00:00.000,490000.0,60,2,3.0,1,1,,morretes,8166.666666666667,2Q,morretes,36.0,0.0,36.0,509600.0,655.3652266237627,460.3389895651819,60.0,0.9362838044791029,10.671877944617485,13.7230043185674,16.774130692517318
2656735893,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-itapema-com-garagem-118m2-venda-RS1400000-id-2656735893/,"Apartamento de luxo em Centro - Itapema: 118m², 3 suítes, 4 banheiros, venda por R$1.4M.",Venda,apartamento,UNIT,1400000.0,,,,0.0,[],118,4,3,2,SC,Itapema,Centro,Imobiliária Morada do Sol,GRUPOZAP,2025-01-11 00:00:00.000,1400000.0,118,3,0.0,4,2,,centro,11864.406779661016,3Q,centro,0.0,0.0,0.0,1456000.0,833.3876839484977,792.4940476190476,47.0,0.9772329573351706,4.752914135018776,6.110889602166998,7.468865069315219
2717269942,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-itapema-com-garagem-180m2-venda-RS3200000-id-2717269942/,"Apartamento à venda, 180 m² por R$ 3.200.000,00 - Centro - Itapema/SC",Venda,apartamento,UNIT,3200000.0,,,0.0,1600.0,"[""FURNISHED"", ""BARBECUE_GRILL"", ""BALCONY"", ""BACKYARD"", ""DEPOSIT"", ""SEA_VIEW""]",180,4,3,2,SC,Itapema,Morretes,JDL Litoral,GRUPOZAP,2025-01-11 00:00:00.000,3200000.0,180,3,1600.0,4,2,0.0,morretes,17777.777777777777,3Q,morretes,19200.0,0.0,19200.0,3328000.0,710.6026399420332,661.4611111111111,11.0,0.972064393939394,1.196113783479164,1.70269574359409,2.209277703709017
